product,relationship,attribute
6827.jpg,hasFabricTreatment,suede
6827.jpg,hasMaterialType,leather
6827.jpg,hasOpeningType,slip-on
6827.jpg,hasLength,short
6827.jpg,hasSilhouette,round
6827.jpg,belongsToCategory,lowerbody
6827.jpg,depicts,shoes
57480.jpg,hasSilhouette,round
57480.jpg,hasSleeveType,slip-on
57480.jpg,depicts,shoes
57480.jpg,belongsToCategory,lowerbody
57480.jpg,hasLength,low-top
57480.jpg,hasNeckline,round
57480.jpg,hasOpeningType,lace-up
57480.jpg,hasMaterialType,leather
57480.jpg,hasLeatherType,full-grain
57480.jpg,hasFabricTreatment,suede
22230.jpg,hasPattern,striped
22230.jpg,hasMaterialType,leather
22230.jpg,hasOpeningType,slip-on
22230.jpg,hasLength,short
22230.jpg,hasSilhouette,flat
22230.jpg,belongsToCategory,lowerbody
22230.jpg,depicts,shoes
35541.jpg,hasPattern,solid color
35541.jpg,hasFabricTreatment,suede finish
35541.jpg,hasMaterialType,leather
35541.jpg,hasOpeningType,open toe
35541.jpg,hasSleeveType,sleeveless
35541.jpg,hasNeckline,round
35541.jpg,hasLength,short
35541.jpg,hasSilhouette,flat
35541.jpg,belongsToCategory,lowerbody
35541.jpg,depicts,shoes
33094.jpg,hasFabricTreatment,polished
33094.jpg,hasLeatherType,smooth
33094.jpg,hasMaterialType,leather
33094.jpg,hasOpeningType,slip-on
33094.jpg,hasLength,short
33094.jpg,hasSilhouette,flat
33094.jpg,belongsToCategory,lowerbody
33094.jpg,depicts,shoes
43382.jpg,hasFabricTreatment,smooth
43382.jpg,hasLeatherType,calf
43382.jpg,hasMaterialType,leather
43382.jpg,hasOpeningType,closed
43382.jpg,hasNeckline,round
43382.jpg,hasLength,short
43382.jpg,hasSilhouette,flat
43382.jpg,belongsToCategory,lowerbody
43382.jpg,depicts,shoes
24084.jpg,hasFabricTreatment,suede
24084.jpg,hasLeatherType,calfskin
24084.jpg,hasMaterialType,leather
24084.jpg,hasOpeningType,slip-on
24084.jpg,hasLength,short
24084.jpg,hasSilhouette,flat
24084.jpg,belongsToCategory,lowerbody
24084.jpg,depicts,shoes
47680.jpg,hasLeatherType,full-grain leather
47680.jpg,hasMaterialType,leather
47680.jpg,hasOpeningType,slip-on shoes
47680.jpg,hasSleeveType,sleeveless
47680.jpg,hasNeckline,round
47680.jpg,hasLength,short
47680.jpg,belongsToCategory,lowerbody
47680.jpg,depicts,shoes
10282.jpg,hasFabricTreatment,suede
10282.jpg,hasLeatherType,full grain leather
10282.jpg,hasMaterialType,leather
10282.jpg,hasOpeningType,closed
10282.jpg,hasSleeveType,sleeveless
10282.jpg,hasNeckline,round
10282.jpg,hasLength,short
10282.jpg,hasSilhouette,flat
10282.jpg,belongsToCategory,lowerbody
10282.jpg,depicts,shoes
12872.jpg,hasSilhouette,round
12872.jpg,depicts,shoes
12872.jpg,belongsToCategory,lowerbody
12872.jpg,hasLength,ankle-length
12872.jpg,hasNeckline,round
12872.jpg,hasOpeningType,lace-up
12872.jpg,hasMaterialType,leather
