product,relationship,attribute
10683.jpg,hasMaterialType,cotton
10683.jpg,hasSleeveType,short-sleeve
10683.jpg,hasNeckline,round neckline
10683.jpg,hasCollarType,crew-neck
10683.jpg,hasLength,short
10683.jpg,hasWaistline,natural-waist
10683.jpg,hasSilhouette,regular fit
10683.jpg,belongsToCategory,upperbody
10683.jpg,depicts,t-shirt
38952.jpg,hasFabricTreatment,unbleached
38952.jpg,hasMaterialType,cotton
38952.jpg,hasSleeveType,short-sleeve
38952.jpg,hasNeckline,round neck
38952.jpg,hasCollarType,crew-neck
38952.jpg,hasLength,short
38952.jpg,hasWaistline,natural-waist
38952.jpg,hasSilhouette,regular fit
38952.jpg,belongsToCategory,upperbody
38952.jpg,depicts,t-shirt
7629.jpg,hasPattern,abstract pattern
7629.jpg,hasMaterialType,cotton
7629.jpg,hasSleeveType,short-sleeve
7629.jpg,hasNeckline,crew neckline
7629.jpg,hasCollarType,crew-neck
7629.jpg,hasLength,short
7629.jpg,hasSilhouette,regular fit
7629.jpg,belongsToCategory,upperbody
7629.jpg,depicts,t-shirt
9935.jpg,hasPattern,solid color
9935.jpg,hasFabricTreatment,dyed
9935.jpg,hasMaterialType,cotton
9935.jpg,hasOpeningType,round neckline
9935.jpg,hasSleeveType,short-sleeve
9935.jpg,hasNeckline,crew neck
9935.jpg,hasCollarType,crew-neck
9935.jpg,hasLength,short
9935.jpg,hasWaistline,fitted
9935.jpg,hasSilhouette,crew neck
9935.jpg,belongsToCategory,upperbody
9935.jpg,depicts,t-shirt
5165.jpg,hasPattern,solid color
5165.jpg,hasFabricTreatment,plain weave
5165.jpg,hasMaterialType,cotton
5165.jpg,hasOpeningType,crew neck
5165.jpg,hasSleeveType,short-sleeve
5165.jpg,hasNeckline,round neckline
5165.jpg,hasCollarType,crew-neck
5165.jpg,hasLength,short
5165.jpg,hasWaistline,high-waisted
5165.jpg,hasSilhouette,fitted
5165.jpg,belongsToCategory,upperbody
5165.jpg,depicts,t-shirt
2275.jpg,hasMaterialType,cotton
2275.jpg,hasSleeveType,short-sleeve
2275.jpg,hasNeckline,round neckline
2275.jpg,hasLapelType,non-lapelled
2275.jpg,hasCollarType,crew-neck
2275.jpg,hasLength,short
2275.jpg,hasSilhouette,regular fit
2275.jpg,belongsToCategory,upperbody
2275.jpg,depicts,t-shirt
2969.jpg,hasPattern,solid color
2969.jpg,hasFabricTreatment,plain weave
2969.jpg,hasMaterialType,cotton
2969.jpg,hasOpeningType,zipper
2969.jpg,hasSleeveType,short-sleeve
2969.jpg,hasNeckline,round neckline
2969.jpg,hasCollarType,crew-neck
2969.jpg,hasLength,short
2969.jpg,hasSilhouette,crew neck
2969.jpg,belongsToCategory,upperbody
2969.jpg,depicts,t-shirt
5823.jpg,hasMaterialType,cotton
5823.jpg,hasSleeveType,short-sleeve
5823.jpg,hasNeckline,round neckline
5823.jpg,hasCollarType,crew-neck
5823.jpg,hasLength,short
5823.jpg,hasSilhouette,regular fit
5823.jpg,belongsToCategory,upperbody
5823.jpg,depicts,t-shirt
16493.jpg,hasPattern,solid color
16493.jpg,hasMaterialType,cotton
16493.jpg,hasSleeveType,short-sleeve
16493.jpg,hasNeckline,henley neckline
16493.jpg,hasCollarType,henley collar
16493.jpg,hasLength,short
16493.jpg,hasSilhouette,regular fit
16493.jpg,belongsToCategory,upperbody
16493.jpg,depicts,t-shirt
34193.jpg,hasPattern,striped
34193.jpg,hasMaterialType,cotton
34193.jpg,hasOpeningType,button
34193.jpg,hasSleeveType,short-sleeve
34193.jpg,hasNeckline,crew neck
34193.jpg,hasLength,short sleeve
34193.jpg,hasSilhouette,regular fit
34193.jpg,belongsToCategory,upperbody
34193.jpg,depicts,t-shirt
38958.jpg,hasPattern,solid color
38958.jpg,hasFabricTreatment,plain weave
38958.jpg,hasMaterialType,cotton
38958.jpg,hasOpeningType,round neckline
38958.jpg,hasSleeveType,short-sleeve
38958.jpg,hasNeckline,crew neck
38958.jpg,hasCollarType,crew-neck
38958.jpg,hasLength,short
38958.jpg,hasSilhouette,slim-fit
38958.jpg,belongsToCategory,upperbody
38958.jpg,depicts,t-shirt
35271.jpg,hasPattern,solid color
35271.jpg,hasMaterialType,cotton
35271.jpg,hasOpeningType,round neck
35271.jpg,hasSleeveType,short-sleeve
35271.jpg,hasNeckline,crew neck
35271.jpg,hasCollarType,crew-neck
35271.jpg,hasLength,short
35271.jpg,hasWaistline,natural-waist
35271.jpg,hasSilhouette,regular fit
35271.jpg,belongsToCategory,upperbody
35271.jpg,depicts,t-shirt
17936.jpg,hasMaterialType,cotton
17936.jpg,hasOpeningType,round neck
17936.jpg,hasSleeveType,short-sleeve
17936.jpg,hasNeckline,crew neck
17936.jpg,hasCollarType,crew-neck
17936.jpg,hasLength,short
17936.jpg,hasSilhouette,regular fit
17936.jpg,belongsToCategory,upperbody
17936.jpg,depicts,t-shirt
13891.jpg,hasMaterialType,cotton
13891.jpg,hasSleeveType,short-sleeve
13891.jpg,hasCollarType,crew-neck
13891.jpg,hasLength,short
13891.jpg,hasSilhouette,regular fit
13891.jpg,belongsToCategory,upperbody
13891.jpg,depicts,t-shirt
40099.jpg,hasMaterialType,cotton
40099.jpg,hasSleeveType,short-sleeve
40099.jpg,hasNeckline,round neck
40099.jpg,hasCollarType,crew-neck
40099.jpg,hasLength,short
40099.jpg,hasWaistline,natural-waist
40099.jpg,hasSilhouette,regular fit
40099.jpg,belongsToCategory,upperbody
40099.jpg,depicts,t-shirt
36721.jpg,hasPattern,graphic print
36721.jpg,hasMaterialType,cotton
36721.jpg,hasOpeningType,button front
36721.jpg,hasSleeveType,short-sleeve
36721.jpg,hasNeckline,round neck
36721.jpg,hasCollarType,crew-neck
36721.jpg,hasLength,short
36721.jpg,hasWaistline,natural-waist
36721.jpg,hasSilhouette,regular fit
36721.jpg,belongsToCategory,upperbody
36721.jpg,depicts,t-shirt
29022.jpg,hasPattern,solid color
29022.jpg,hasFabricTreatment,soft and breathable
29022.jpg,hasMaterialType,cotton
29022.jpg,hasOpeningType,crew neck opening
29022.jpg,hasSleeveType,short-sleeve
29022.jpg,hasNeckline,round neck
29022.jpg,hasCollarType,crew-neck
29022.jpg,hasLength,short
29022.jpg,hasSilhouette,regular fit
29022.jpg,hasNickname,crew neck t-shirt
29022.jpg,belongsToCategory,upperbody
29022.jpg,depicts,t-shirt
49940.jpg,hasPattern,solid color
49940.jpg,hasFabricTreatment,plain weave
49940.jpg,hasMaterialType,cotton
49940.jpg,hasOpeningType,round neckline
49940.jpg,hasSleeveType,short-sleeve
49940.jpg,hasNeckline,crew neck
49940.jpg,hasCollarType,crew-neck
49940.jpg,hasLength,short
49940.jpg,hasWaistline,natural
49940.jpg,hasSilhouette,straight
49940.jpg,belongsToCategory,upperbody
49940.jpg,depicts,t-shirt
2684.jpg,hasPattern,solid color
2684.jpg,hasMaterialType,cotton
2684.jpg,hasOpeningType,round neck opening
2684.jpg,hasSleeveType,short-sleeve
2684.jpg,hasNeckline,crew neckline
2684.jpg,hasCollarType,round neck
2684.jpg,hasLength,short
2684.jpg,hasSilhouette,regular fit
2684.jpg,hasNickname,crew neck tee
2684.jpg,belongsToCategory,upperbody
2684.jpg,depicts,t-shirt
16425.jpg,hasPattern,graphic print
16425.jpg,hasMaterialType,cotton
